Strategy,Instrument,Symbol,Params,Param_period,Param_lower,Param_upper,Param_exit_mid,Param_atr_period,Param_sl_atr_mult,Param_tp_atr_mult,Cost_bps_side,Execution,Bars_per_Year,Bars_IS,Bars_OS,IS_Sharpe,IS_Sortino,IS_ProfitFactor,IS_Trades,OS_Sharpe,OS_Sortino,OS_Calmar,OS_CAGR,OS_MaxDD,OS_TotalReturn,OS_WinRate,OS_ProfitFactor,OS_Trades,OS_Exposure,Worst_Year_Ret,Yearly_Breakdown,Error,F1_OS_MaxDD_above_neg15,F2_OS_PF_gt_1.2,F3_OS_Sortino_gt_1.0,F4_OS_Calmar_gt_0.5,F5_IS_PF_gt_1.0,F6_OS_WinRate_band,F7_AllYearsProfitable,Active_Filters,PASSED_ALL,Param_entry_z,Param_exit_z,Param_ema_period,Param_mult,Param_cmo_period,Param_cmo_threshold,Param_vhf_period,Param_vhf_threshold,Param_stc_fast,Param_stc_slow,Param_stc_cycle,Param_stc_entry_long,Param_stc_entry_short,Param_lookback,Param_exit_n,Param_tenkan_n,Param_kijun_n,Param_senkou_b_n,Param_displacement,Param_cloud_filter,Param_fast,Param_slow,Param_min_session_bar,Param_flat_overnight,Param_signal,Param_trend_len,Param_session_start_h,Param_session_end_h,Param_or_bars,Param_last_entry_h,Param_bb_mult,Param_kc_mult,Param_ema_len,Param_rsi_len,Param_rsi_buy,Param_rsi_sell,Param_prev_close_h,Param_sess_start_h,Param_sess_start_m,Param_exit_h,Param_exit_m,Param_gap_thresh,Param_direction,Param_st_period,Param_st_mult,Param_or_candles,Param_gap_atr_mult,Param_atr_n,Param_adx_filter,Param_vol_lookback,Param_vol_threshold,Param_kc_length,Param_ma_fast_len,Param_ma_slow_len,Param_min_range,Param_breakout_window,Param_min_kc_dist_pct,Param_rsi_length,Param_div_lookback,Param_max_dtd_pct,Param_threshold,Param_exit_level
Bollinger_ZScore_MR,SILVER_MINUTE_5,SILVER,"period=50, entry_z=2.5, exit_z=0.5, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",50.0,,,,10,2.5,3.0,4.01,next_open,72576,171774,73618,-5.685,-2.4,0.829,2512,-5.407,-2.181,-0.989,-0.7539,-0.7619,-0.7588,0.5308,0.716,1006,0.16,-0.6183,2023:-51.1% 2024:-55.1% 2025:-61.8% 2026:-53.2%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,2.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,SILVER_MINUTE_5,SILVER,"period=50, entry_z=2.5, exit_z=0.5, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",50.0,,,,14,1.5,2.0,4.01,next_open,72576,171774,73618,-7.695,-2.643,0.783,2512,-6.369,-1.985,-0.991,-0.7105,-0.7171,-0.7156,0.4274,0.708,1006,0.085,-0.6064,2023:-51.7% 2024:-60.6% 2025:-57.6% 2026:-49.2%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,2.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,SILVER_MINUTE_5,SILVER,"period=50, entry_z=2.5, exit_z=0.5, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",50.0,,,,14,1.5,3.0,4.01,next_open,72576,171774,73618,-6.668,-2.417,0.827,2512,-6.269,-2.105,-0.991,-0.7276,-0.7345,-0.7327,0.3956,0.703,1006,0.102,-0.576,2023:-48.0% 2024:-57.6% 2025:-57.3% 2026:-52.2%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,2.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,SILVER_MINUTE_5,SILVER,"period=50, entry_z=2.5, exit_z=0.5, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",50.0,,,,14,2.5,2.0,4.01,next_open,72576,171774,73618,-6.459,-2.56,0.802,2512,-5.538,-2.048,-0.989,-0.7339,-0.7419,-0.7389,0.5477,0.717,1006,0.131,-0.6178,2023:-50.5% 2024:-58.3% 2025:-61.8% 2026:-50.7%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,2.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,SILVER_MINUTE_5,SILVER,"period=50, entry_z=2.5, exit_z=0.5, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",50.0,,,,14,2.5,3.0,4.01,next_open,72576,171774,73618,-5.628,-2.342,0.84,2512,-5.527,-2.181,-0.99,-0.7556,-0.7636,-0.7605,0.5199,0.711,1006,0.152,-0.6292,2023:-46.6% 2024:-55.3% 2025:-62.9% 2026:-53.0%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,2.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=10, mult=1.5, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,True,10,1.5,2.0,0.22,next_open,72576,171799,73629,-1.28,-0.672,0.98,6076,0.08,0.042,0.112,0.0102,-0.0912,0.0103,0.5161,1.03,2573,0.226,-0.1366,2023:-0.7% 2024:-11.0% 2025:-13.7% 2026:+7.7%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=10, mult=1.5, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,True,10,1.5,3.0,0.22,next_open,72576,171799,73629,-1.423,-0.753,0.972,6076,0.132,0.07,0.204,0.0169,-0.0828,0.0171,0.513,1.033,2573,0.23,-0.134,2023:-2.9% 2024:-10.3% 2025:-13.4% 2026:+6.8%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=10, mult=1.5, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,True,10,2.5,2.0,0.22,next_open,72576,171799,73629,-1.372,-0.806,0.966,6076,-0.961,-0.566,-0.929,-0.1336,-0.1439,-0.1354,0.6277,0.968,2573,0.314,-0.1571,2023:-5.8% 2024:-10.4% 2025:-15.7% 2026:-6.1%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=10, mult=1.5, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,True,10,2.5,3.0,0.22,next_open,72576,171799,73629,-1.463,-0.867,0.961,6076,-0.891,-0.528,-0.924,-0.1252,-0.1354,-0.1269,0.6253,0.972,2573,0.319,-0.1446,2023:-7.8% 2024:-10.2% 2025:-14.5% 2026:-6.8%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=10, mult=2.0, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,True,10,1.5,2.0,0.22,next_open,72576,171799,73629,-1.281,-0.543,0.96,3698,0.097,0.042,0.108,0.0105,-0.0969,0.0107,0.4934,1.03,1522,0.148,-0.0837,2023:-4.7% 2024:-8.1% 2025:-8.4% 2026:+5.6%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=10, mult=2.0, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,True,10,1.5,3.0,0.22,next_open,72576,171799,73629,-1.297,-0.561,0.957,3698,-0.307,-0.133,-0.303,-0.0337,-0.1112,-0.0342,0.4783,1.001,1522,0.157,-0.0951,2023:-6.7% 2024:-6.8% 2025:-9.5% 2026:+2.1%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=10, mult=2.0, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,True,10,2.5,2.0,0.22,next_open,72576,171799,73629,-1.682,-0.797,0.925,3698,-0.508,-0.243,-0.447,-0.0625,-0.1399,-0.0634,0.5972,0.983,1522,0.205,-0.1783,2023:-9.0% 2024:-8.6% 2025:-17.8% 2026:+3.9%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=10, mult=2.0, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,True,10,2.5,3.0,0.22,next_open,72576,171799,73629,-1.724,-0.833,0.921,3698,-0.757,-0.366,-0.644,-0.0937,-0.1455,-0.095,0.5867,0.965,1522,0.215,-0.1858,2023:-10.8% 2024:-8.0% 2025:-18.6% 2026:+1.2%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=10, mult=2.5, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,True,10,1.5,2.0,0.22,next_open,72576,171799,73629,-2.087,-0.644,0.864,2000,0.101,0.032,0.081,0.009,-0.1113,0.0091,0.4616,1.032,795,0.079,-0.1058,2023:-10.6% 2024:-6.1% 2025:-9.6% 2026:+5.3%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=10, mult=2.5, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,True,10,1.5,3.0,0.22,next_open,72576,171799,73629,-1.967,-0.637,0.87,2000,-0.084,-0.027,-0.058,-0.0077,-0.1334,-0.0078,0.4453,1.012,795,0.087,-0.1233,2023:-12.3% 2024:-5.3% 2025:-8.1% 2026:+3.2%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,20.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=10, mult=2.5, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,True,10,2.5,2.0,0.22,next_open,72576,171799,73629,-1.702,-0.607,0.883,2000,-0.733,-0.255,-0.499,-0.0751,-0.1504,-0.0761,0.5635,0.945,795,0.113,-0.1108,2023:-11.1% 2024:-4.8% 2025:-8.9% 2026:-4.7%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=10, mult=2.5, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,True,10,2.5,3.0,0.22,next_open,72576,171799,73629,-1.661,-0.618,0.885,2000,-0.883,-0.315,-0.547,-0.0927,-0.1696,-0.094,0.5484,0.931,795,0.123,-0.1297,2023:-13.0% 2024:-4.7% 2025:-7.6% 2026:-6.2%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=14, mult=1.5, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,True,14,1.5,2.0,0.22,next_open,72576,171799,73629,-1.343,-0.702,0.978,6065,0.376,0.195,0.59,0.0482,-0.0817,0.0489,0.52,1.047,2581,0.223,-0.135,2023:+2.6% 2024:-12.9% 2025:-13.5% 2026:+9.8%,,True,False,False,True,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=14, mult=1.5, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,True,14,1.5,3.0,0.22,next_open,72576,171799,73629,-1.554,-0.817,0.966,6065,0.157,0.082,0.233,0.02,-0.0856,0.0202,0.5145,1.034,2581,0.228,-0.1501,2023:-0.6% 2024:-12.7% 2025:-15.0% 2026:+7.5%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=14, mult=1.5, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,True,14,2.5,2.0,0.22,next_open,72576,171799,73629,-1.178,-0.687,0.977,6065,-0.264,-0.154,-0.362,-0.0384,-0.1062,-0.039,0.6277,1.006,2581,0.308,-0.1435,2023:-2.7% 2024:-10.4% 2025:-14.3% 2026:+3.4%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=14, mult=1.5, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,True,14,2.5,3.0,0.22,next_open,72576,171799,73629,-1.414,-0.83,0.964,6065,-0.587,-0.345,-0.739,-0.0844,-0.1142,-0.0856,0.6222,0.988,2581,0.315,-0.154,2023:-6.4% 2024:-10.8% 2025:-15.4% 2026:-1.1%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=14, mult=2.0, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,True,14,1.5,2.0,0.22,next_open,72576,171799,73629,-1.186,-0.499,0.968,3783,-0.13,-0.054,-0.198,-0.0134,-0.0676,-0.0136,0.482,1.016,1554,0.14,-0.0987,2023:+1.2% 2024:-9.9% 2025:-8.1% 2026:+0.1%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=14, mult=2.0, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,True,14,1.5,3.0,0.22,next_open,72576,171799,73629,-1.228,-0.529,0.963,3783,-0.622,-0.263,-0.695,-0.0647,-0.093,-0.0656,0.4614,0.981,1554,0.151,-0.101,2023:-1.0% 2024:-10.1% 2025:-9.3% 2026:-2.7%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=14, mult=2.0, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,True,14,2.5,2.0,0.22,next_open,72576,171799,73629,-1.656,-0.778,0.93,3783,-0.564,-0.264,-0.468,-0.0684,-0.1461,-0.0694,0.5965,0.98,1554,0.197,-0.1678,2023:-3.2% 2024:-10.7% 2025:-16.8% 2026:-0.9%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=14, mult=2.0, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,True,14,2.5,3.0,0.22,next_open,72576,171799,73629,-1.715,-0.826,0.925,3783,-1.013,-0.484,-0.652,-0.1232,-0.189,-0.1249,0.5817,0.949,1554,0.211,-0.1702,2023:-5.8% 2024:-11.3% 2025:-17.0% 2026:-5.2%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=14, mult=2.5, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,True,14,1.5,2.0,0.22,next_open,72576,171799,73629,-1.496,-0.484,0.917,2194,0.354,0.115,0.383,0.0307,-0.0802,0.0312,0.4651,1.055,875,0.083,-0.0832,2023:-8.3% 2024:-6.5% 2025:-6.9% 2026:+8.5%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=14, mult=2.5, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,True,14,1.5,3.0,0.22,next_open,72576,171799,73629,-1.384,-0.469,0.922,2194,-0.408,-0.135,-0.281,-0.0369,-0.1311,-0.0374,0.4366,0.984,875,0.094,-0.1056,2023:-10.6% 2024:-5.1% 2025:-7.3% 2026:+3.2%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,20.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=14, mult=2.5, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,True,14,2.5,2.0,0.22,next_open,72576,171799,73629,-1.53,-0.564,0.905,2194,-0.602,-0.214,-0.549,-0.0632,-0.1152,-0.0641,0.5611,0.962,875,0.115,-0.1022,2023:-10.2% 2024:-7.2% 2025:-7.3% 2026:-1.8%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=14, mult=2.5, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,True,14,2.5,3.0,0.22,next_open,72576,171799,73629,-1.453,-0.559,0.909,2194,-1.218,-0.447,-0.732,-0.1302,-0.178,-0.132,0.5383,0.908,875,0.129,-0.1265,2023:-12.6% 2024:-5.9% 2025:-7.4% 2026:-7.5%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=20, mult=1.5, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,True,20,1.5,2.0,0.22,next_open,72576,171799,73629,-1.492,-0.774,0.972,6030,0.764,0.391,1.688,0.0986,-0.0584,0.1001,0.5215,1.069,2556,0.216,-0.1355,2023:-1.2% 2024:-13.5% 2025:-9.2% 2026:+12.3%,,True,False,False,True,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=20, mult=1.5, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,True,20,1.5,3.0,0.22,next_open,72576,171799,73629,-1.447,-0.758,0.972,6030,0.432,0.224,0.825,0.0553,-0.0671,0.0562,0.5121,1.05,2556,0.222,-0.1305,2023:-0.5% 2024:-13.0% 2025:-11.6% 2026:+9.4%,,True,False,False,True,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=20, mult=1.5, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,True,20,2.5,2.0,0.22,next_open,72576,171799,73629,-1.467,-0.847,0.962,6030,-0.015,-0.009,-0.021,-0.0022,-0.1062,-0.0023,0.6244,1.02,2556,0.296,-0.1452,2023:-4.2% 2024:-14.1% 2025:-14.5% 2026:+8.1%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=20, mult=1.5, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,True,20,2.5,3.0,0.22,next_open,72576,171799,73629,-1.564,-0.911,0.956,6030,-0.325,-0.189,-0.414,-0.0472,-0.1138,-0.0478,0.6162,1.002,2556,0.305,-0.1785,2023:-4.1% 2024:-13.7% 2025:-17.8% 2026:+4.2%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=20, mult=2.0, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,True,20,1.5,2.0,0.22,next_open,72576,171799,73629,-1.11,-0.461,0.975,3837,-0.004,-0.002,-0.006,-0.0004,-0.077,-0.0004,0.4769,1.025,1583,0.138,-0.0953,2023:+2.4% 2024:-9.5% 2025:-9.1% 2026:+2.4%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=20, mult=2.0, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,True,20,1.5,3.0,0.22,next_open,72576,171799,73629,-1.159,-0.494,0.969,3837,-0.481,-0.207,-0.626,-0.05,-0.0799,-0.0507,0.4517,0.992,1583,0.15,-0.1137,2023:+2.0% 2024:-11.4% 2025:-10.9% 2026:+0.1%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=20, mult=2.0, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,True,20,2.5,2.0,0.22,next_open,72576,171799,73629,-1.236,-0.573,0.956,3837,-0.064,-0.03,-0.077,-0.0078,-0.1013,-0.0079,0.5913,1.015,1583,0.194,-0.136,2023:+1.4% 2024:-9.0% 2025:-13.6% 2026:+2.0%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=20, mult=2.0, exit_mid=True, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,True,20,2.5,3.0,0.22,next_open,72576,171799,73629,-1.442,-0.687,0.942,3837,-0.425,-0.208,-0.398,-0.0525,-0.1318,-0.0532,0.573,0.99,1583,0.21,-0.1589,2023:+0.3% 2024:-11.3% 2025:-15.9% 2026:-0.7%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=20, mult=2.5, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,True,20,1.5,2.0,0.22,next_open,72576,171799,73629,-1.904,-0.617,0.891,2315,0.127,0.041,0.135,0.0109,-0.0803,0.011,0.4674,1.035,935,0.084,-0.1066,2023:-3.7% 2024:-10.7% 2025:-10.0% 2026:+4.9%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,20.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRDistance_MeanReversion,GOLD_MINUTE_5,GOLD,"ema_period=20, atr_period=20, mult=2.5, exit_mid=True, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,True,20,1.5,3.0,0.22,next_open,72576,171799,73629,-1.739,-0.595,0.9,2315,-0.33,-0.111,-0.227,-0.0296,-0.1307,-0.0301,0.4374,0.993,935,0.098,-0.1093,2023:-4.3% 2024:-9.8% 2025:-10.9% 2026:+1.8%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,20.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
