Strategy,Instrument,Symbol,Params,Param_period,Param_lower,Param_upper,Param_exit_mid,Param_atr_period,Param_sl_atr_mult,Param_tp_atr_mult,Cost_bps_side,Execution,Bars_per_Year,Bars_IS,Bars_OS,IS_Sharpe,IS_Sortino,IS_ProfitFactor,IS_Trades,OS_Sharpe,OS_Sortino,OS_Calmar,OS_CAGR,OS_MaxDD,OS_TotalReturn,OS_WinRate,OS_ProfitFactor,OS_Trades,OS_Exposure,Worst_Year_Ret,Yearly_Breakdown,Error,F1_OS_MaxDD_above_neg15,F2_OS_PF_gt_1.2,F3_OS_Sortino_gt_1.0,F4_OS_Calmar_gt_0.5,F5_IS_PF_gt_1.0,F6_OS_WinRate_band,F7_AllYearsProfitable,Active_Filters,PASSED_ALL,Param_entry_z,Param_exit_z,Param_ema_period,Param_mult,Param_threshold,Param_exit_level,Param_cmo_period,Param_cmo_threshold,Param_vhf_period,Param_vhf_threshold,Param_stc_fast,Param_stc_slow,Param_stc_cycle,Param_stc_entry_long,Param_stc_entry_short,Param_lookback,Param_exit_n,Param_tenkan_n,Param_kijun_n,Param_senkou_b_n,Param_displacement,Param_cloud_filter,Param_min_session_bar,Param_flat_overnight,Param_fast,Param_slow,Param_st_period,Param_st_mult,Param_bb_mult,Param_kc_mult,Param_signal,Param_trend_len,Param_session_start_h,Param_session_end_h,Param_or_bars,Param_last_entry_h,Param_ema_len,Param_rsi_len,Param_rsi_buy,Param_rsi_sell,Param_prev_close_h,Param_sess_start_h,Param_sess_start_m,Param_exit_h,Param_exit_m,Param_gap_thresh,Param_direction,Param_or_candles,Param_gap_atr_mult,Param_atr_n,Param_adx_filter,Param_vol_lookback,Param_vol_threshold,Param_kc_length,Param_ma_fast_len,Param_ma_slow_len,Param_min_range,Param_breakout_window,Param_min_kc_dist_pct,Param_rsi_length,Param_div_lookback,Param_max_dtd_pct
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",7.0,25.0,70.0,True,10,1.5,3.0,0.22,next_open,72576,99188,42510,-3.035,-1.561,0.902,3802,0.309,0.162,0.523,0.0394,-0.0754,0.0229,0.5482,1.047,1627,0.214,-0.186,2024:-13.4% 2025:-18.6% 2026:+6.8%,,True,False,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",7.0,25.0,70.0,True,10,2.5,2.0,0.22,next_open,72576,99188,42510,-2.432,-1.388,0.917,3802,-0.334,-0.19,-0.444,-0.0463,-0.1041,-0.0274,0.6343,1.006,1627,0.279,-0.1858,2024:-12.4% 2025:-18.6% 2026:+2.7%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",7.0,25.0,70.0,True,10,2.5,3.0,0.22,next_open,72576,99188,42510,-2.495,-1.43,0.914,3802,-0.277,-0.158,-0.388,-0.0387,-0.0995,-0.0228,0.6343,1.009,1627,0.282,-0.1827,2024:-12.9% 2025:-18.3% 2026:+2.4%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",7.0,25.0,70.0,True,14,1.5,2.0,0.22,next_open,72576,99188,42510,-2.992,-1.521,0.905,3802,0.461,0.24,0.784,0.0583,-0.0744,0.0338,0.5446,1.057,1627,0.207,-0.1753,2024:-13.9% 2025:-17.5% 2026:+8.5%,,True,False,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",7.0,25.0,70.0,True,14,1.5,3.0,0.22,next_open,72576,99188,42510,-3.113,-1.592,0.9,3802,0.39,0.204,0.666,0.0496,-0.0744,0.0287,0.5427,1.052,1627,0.212,-0.1825,2024:-14.0% 2025:-18.3% 2026:+7.4%,,True,False,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",7.0,25.0,70.0,True,14,2.5,2.0,0.22,next_open,72576,99188,42510,-2.561,-1.448,0.913,3802,-0.147,-0.084,-0.206,-0.0205,-0.0996,-0.0121,0.6331,1.017,1627,0.274,-0.1823,2024:-13.4% 2025:-18.2% 2026:+4.1%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",7.0,25.0,70.0,True,14,2.5,3.0,0.22,next_open,72576,99188,42510,-2.64,-1.502,0.909,3802,-0.168,-0.096,-0.242,-0.0235,-0.0972,-0.0138,0.6325,1.016,1627,0.279,-0.188,2024:-13.5% 2025:-18.8% 2026:+3.5%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=75, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",7.0,25.0,75.0,True,10,1.5,2.0,0.22,next_open,72576,99188,42510,-2.638,-1.213,0.904,3040,0.28,0.132,0.499,0.0321,-0.0643,0.0187,0.5321,1.046,1310,0.172,-0.1811,2024:-8.4% 2025:-18.1% 2026:+5.8%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=75, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",7.0,25.0,75.0,True,10,1.5,3.0,0.22,next_open,72576,99188,42510,-2.639,-1.221,0.903,3040,0.255,0.12,0.444,0.0293,-0.066,0.0171,0.5298,1.044,1310,0.175,-0.1793,2024:-8.2% 2025:-17.9% 2026:+5.0%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=75, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",7.0,25.0,75.0,True,10,2.5,2.0,0.22,next_open,72576,99188,42510,-2.02,-1.037,0.924,3040,0.149,0.077,0.238,0.0196,-0.0824,0.0114,0.6298,1.034,1310,0.23,-0.1561,2024:-8.2% 2025:-15.6% 2026:+4.4%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=75, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",7.0,25.0,75.0,True,10,2.5,3.0,0.22,next_open,72576,99188,42510,-1.999,-1.033,0.925,3040,0.114,0.059,0.187,0.0151,-0.081,0.0088,0.6282,1.031,1310,0.233,-0.1495,2024:-8.4% 2025:-14.9% 2026:+3.7%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=75, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",7.0,25.0,75.0,True,14,1.5,2.0,0.22,next_open,72576,99188,42510,-2.58,-1.178,0.908,3040,0.577,0.27,1.034,0.0663,-0.0641,0.0383,0.5267,1.065,1310,0.168,-0.1741,2024:-8.5% 2025:-17.4% 2026:+8.2%,,True,False,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=75, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",7.0,25.0,75.0,True,14,1.5,3.0,0.22,next_open,72576,99188,42510,-2.651,-1.221,0.904,3040,0.493,0.233,0.926,0.0571,-0.0616,0.033,0.5229,1.059,1310,0.173,-0.1777,2024:-8.8% 2025:-17.8% 2026:+7.4%,,True,False,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=75, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",7.0,25.0,75.0,True,14,2.5,2.0,0.22,next_open,72576,99188,42510,-2.144,-1.087,0.919,3040,0.346,0.177,0.587,0.0457,-0.0777,0.0265,0.6244,1.047,1310,0.224,-0.1406,2024:-9.7% 2025:-14.1% 2026:+4.9%,,True,False,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=75, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",7.0,25.0,75.0,True,14,2.5,3.0,0.22,next_open,72576,99188,42510,-2.16,-1.107,0.918,3040,0.287,0.148,0.473,0.0381,-0.0805,0.0221,0.6221,1.043,1310,0.23,-0.1422,2024:-9.9% 2025:-14.2% 2026:+4.4%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=80, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",7.0,25.0,80.0,True,10,1.5,2.0,0.22,next_open,72576,99188,42510,-1.731,-0.705,0.937,2425,0.229,0.095,0.335,0.0243,-0.0724,0.0142,0.5296,1.044,1031,0.137,-0.104,2024:-5.1% 2025:-10.4% 2026:+2.3%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=80, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",7.0,25.0,80.0,True,10,1.5,3.0,0.22,next_open,72576,99188,42510,-1.688,-0.694,0.939,2425,0.253,0.106,0.402,0.0271,-0.0674,0.0158,0.5267,1.045,1031,0.141,-0.1005,2024:-4.7% 2025:-10.1% 2026:+1.8%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=80, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",7.0,25.0,80.0,True,10,2.5,2.0,0.22,next_open,72576,99188,42510,-1.067,-0.488,0.967,2425,-0.301,-0.137,-0.427,-0.036,-0.0842,-0.0212,0.6208,1.002,1031,0.184,-0.063,2024:-4.1% 2025:-6.3% 2026:-2.4%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=80, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",7.0,25.0,80.0,True,10,2.5,3.0,0.22,next_open,72576,99188,42510,-1.012,-0.467,0.97,2425,-0.276,-0.126,-0.394,-0.0332,-0.0843,-0.0196,0.6178,1.003,1031,0.188,-0.0554,2024:-3.9% 2025:-5.5% 2026:-2.8%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=80, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",7.0,25.0,80.0,True,14,1.5,2.0,0.22,next_open,72576,99188,42510,-1.838,-0.739,0.932,2425,0.473,0.195,0.634,0.0501,-0.0791,0.029,0.5228,1.062,1031,0.133,-0.1013,2024:-5.5% 2025:-10.1% 2026:+3.2%,,True,False,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=80, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",7.0,25.0,80.0,True,14,1.5,3.0,0.22,next_open,72576,99188,42510,-1.823,-0.742,0.932,2425,0.518,0.215,0.778,0.0555,-0.0713,0.0321,0.5189,1.064,1031,0.138,-0.1009,2024:-5.3% 2025:-10.1% 2026:+3.2%,,True,False,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=80, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",7.0,25.0,80.0,True,14,2.5,2.0,0.22,next_open,72576,99188,42510,-1.295,-0.585,0.954,2425,-0.142,-0.064,-0.211,-0.0169,-0.0803,-0.0099,0.6149,1.013,1031,0.179,-0.0636,2024:-6.4% 2025:-5.2% 2026:-2.1%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=25, upper=80, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",7.0,25.0,80.0,True,14,2.5,3.0,0.22,next_open,72576,99188,42510,-1.261,-0.577,0.956,2425,-0.11,-0.05,-0.163,-0.0133,-0.0813,-0.0078,0.6111,1.015,1031,0.184,-0.0608,2024:-6.1% 2025:-5.2% 2026:-2.1%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=65, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",7.0,30.0,65.0,True,10,1.5,2.0,0.22,next_open,72576,99188,42510,-2.454,-1.491,0.947,5412,-1.854,-1.077,-1.223,-0.2235,-0.1827,-0.1377,0.5668,0.946,2327,0.285,-0.208,2024:-13.2% 2025:-20.8% 2026:-4.7%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=65, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",7.0,30.0,65.0,True,10,1.5,3.0,0.22,next_open,72576,99188,42510,-2.438,-1.485,0.947,5412,-1.937,-1.126,-1.22,-0.2329,-0.1909,-0.1438,0.5664,0.942,2327,0.286,-0.2136,2024:-12.8% 2025:-21.4% 2026:-5.1%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=65, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",7.0,30.0,65.0,True,10,2.5,2.0,0.22,next_open,72576,99188,42510,-2.387,-1.592,0.938,5412,-2.285,-1.461,-1.248,-0.3009,-0.241,-0.1891,0.6446,0.918,2327,0.374,-0.2738,2024:-10.9% 2025:-27.4% 2026:-8.0%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=65, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",7.0,30.0,65.0,True,10,2.5,3.0,0.22,next_open,72576,99188,42510,-2.355,-1.575,0.94,5412,-2.411,-1.542,-1.258,-0.3153,-0.2506,-0.199,0.6442,0.913,2327,0.376,-0.2788,2024:-10.8% 2025:-27.9% 2026:-8.3%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=65, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",7.0,30.0,65.0,True,14,1.5,2.0,0.22,next_open,72576,99188,42510,-2.46,-1.49,0.948,5412,-1.78,-1.032,-1.178,-0.2144,-0.182,-0.1318,0.5617,0.95,2327,0.282,-0.1869,2024:-14.0% 2025:-18.7% 2026:-5.5%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=65, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",7.0,30.0,65.0,True,14,1.5,3.0,0.22,next_open,72576,99188,42510,-2.46,-1.495,0.948,5412,-1.891,-1.097,-1.202,-0.227,-0.1889,-0.14,0.5608,0.945,2327,0.284,-0.1945,2024:-13.4% 2025:-19.4% 2026:-6.3%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=65, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",7.0,30.0,65.0,True,14,2.5,2.0,0.22,next_open,72576,99188,42510,-2.308,-1.536,0.943,5412,-2.153,-1.372,-1.237,-0.2852,-0.2306,-0.1785,0.6446,0.924,2327,0.371,-0.2495,2024:-12.1% 2025:-25.0% 2026:-7.2%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=65, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",7.0,30.0,65.0,True,14,2.5,3.0,0.22,next_open,72576,99188,42510,-2.285,-1.527,0.943,5412,-2.28,-1.455,-1.25,-0.3002,-0.2401,-0.1886,0.6442,0.919,2327,0.374,-0.2591,2024:-11.7% 2025:-25.9% 2026:-7.6%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",7.0,30.0,70.0,True,10,1.5,2.0,0.22,next_open,72576,99188,42510,-3.032,-1.685,0.914,4515,-0.86,-0.466,-1.066,-0.1067,-0.1002,-0.064,0.564,0.987,1977,0.249,-0.1885,2024:-15.3% 2025:-18.8% 2026:-1.3%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",7.0,30.0,70.0,True,10,1.5,3.0,0.22,next_open,72576,99188,42510,-3.019,-1.686,0.915,4515,-0.838,-0.454,-0.996,-0.1045,-0.1049,-0.0626,0.5635,0.988,1977,0.251,-0.1876,2024:-14.9% 2025:-18.8% 2026:-1.6%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",7.0,30.0,70.0,True,10,2.5,2.0,0.22,next_open,72576,99188,42510,-2.534,-1.556,0.922,4515,-0.879,-0.525,-1.021,-0.124,-0.1214,-0.0746,0.655,0.98,1977,0.327,-0.2104,2024:-9.7% 2025:-21.0% 2026:-5.0%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",7.0,30.0,70.0,True,10,2.5,3.0,0.22,next_open,72576,99188,42510,-2.525,-1.557,0.923,4515,-0.868,-0.519,-1.026,-0.1229,-0.1198,-0.0739,0.655,0.98,1977,0.329,-0.2082,2024:-9.8% 2025:-20.8% 2026:-5.2%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",7.0,30.0,70.0,True,14,1.5,2.0,0.22,next_open,72576,99188,42510,-2.975,-1.647,0.918,4515,-0.64,-0.345,-0.804,-0.0799,-0.0994,-0.0476,0.5589,0.999,1977,0.245,-0.1676,2024:-15.5% 2025:-16.8% 2026:-0.7%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",7.0,30.0,70.0,True,14,1.5,3.0,0.22,next_open,72576,99188,42510,-3.062,-1.704,0.914,4515,-0.759,-0.41,-0.89,-0.0946,-0.1063,-0.0565,0.5579,0.992,1977,0.248,-0.1749,2024:-15.6% 2025:-17.5% 2026:-1.8%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",7.0,30.0,70.0,True,14,2.5,2.0,0.22,next_open,72576,99188,42510,-2.445,-1.492,0.927,4515,-0.659,-0.393,-0.842,-0.0941,-0.1117,-0.0562,0.6545,0.992,1977,0.323,-0.1939,2024:-10.4% 2025:-19.4% 2026:-2.9%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",7.0,30.0,70.0,True,14,2.5,3.0,0.22,next_open,72576,99188,42510,-2.52,-1.547,0.924,4515,-0.76,-0.454,-0.933,-0.1082,-0.116,-0.0649,0.654,0.986,1977,0.327,-0.2017,2024:-10.7% 2025:-20.2% 2026:-3.6%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=75, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",7.0,30.0,75.0,True,10,1.5,2.0,0.22,next_open,72576,99188,42510,-2.714,-1.382,0.915,3756,-0.933,-0.459,-0.851,-0.1061,-0.1247,-0.0636,0.5529,0.98,1662,0.209,-0.1883,2024:-10.1% 2025:-18.8% 2026:-2.4%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=7, lower=30, upper=75, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",7.0,30.0,75.0,True,10,1.5,3.0,0.22,next_open,72576,99188,42510,-2.607,-1.336,0.92,3756,-0.977,-0.482,-0.894,-0.1114,-0.1246,-0.0669,0.5511,0.978,1662,0.212,-0.183,2024:-9.6% 2025:-18.3% 2026:-3.0%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
